TransactionID,Amount,Hour,TransactionsLast24h,DistanceFromHome,IsForeignTxn,IsOnline,Class
2037,22.69,13,4,0.1,1,1,0
2038,67.7,4,6,31.6,1,1,1
2039,81.7,0,2,8.8,0,0,0
2040,121.6,14,8,4.8,0,0,0
2041,48.0,21,2,1.7,0,0,0
2042,42.78,12,2,18.8,0,0,0
2043,5.59,18,3,34.0,1,1,0
2044,50.63,19,2,2.0,0,1,0
2045,99.8,1,1,6.0,0,1,0
2046,34.37,13,3,6.2,0,0,0
2047,14.69,12,1,10.6,0,1,0
2048,5.08,13,4,15.8,0,1,0
2049,5.5,22,4,9.7,0,0,0
2050,53.49,20,3,13.3,0,1,0
2051,30.97,13,2,14.5,0,0,0
2052,41.02,11,4,2.1,0,0,0
2053,71.72,15,5,6.3,0,0,0
2054,60.56,15,3,2.5,0,0,0
2055,2.37,19,5,7.7,0,0,0
2056,18.89,17,1,7.3,0,0,0
2057,84.34,12,6,16.9,0,1,0
2058,1.18,21,3,3.3,0,1,0
2059,6.86,9,2,4.2,0,0,0
2060,71.03,6,1,30.1,0,0,0
2061,69.29,18,4,1.4,0,1,0
2062,238.17,9,4,12.4,0,1,0
2063,137.39,12,4,0.6,0,1,0
2064,80.47,13,5,10.6,0,0,0
2065,22.8,9,6,1.0,0,1,0
2066,224.55,3,2,22.0,0,0,0
2067,123.67,16,7,9.5,0,1,0
2068,11.76,9,4,6.0,0,1,0
2069,113.88,17,3,1.1,0,0,0
2070,2.72,8,2,9.9,0,1,0
2071,80.64,9,5,8.5,0,1,0
2072,4.76,12,5,8.3,0,0,0
2073,75.19,21,5,7.7,0,1,0
2074,86.44,20,5,8.2,0,0,0
2075,54.68,17,6,2.9,0,0,0
2076,7.06,21,2,4.3,0,1,0
2077,14.06,20,4,4.5,0,0,0
2078,56.6,7,1,3.4,0,1,0
2079,7.66,20,3,1.8,0,0,0
2080,41.01,12,5,3.2,0,1,0
2081,49.07,17,6,18.2,0,1,0
2082,130.65,12,3,4.4,1,0,0
2083,8.75,10,1,7.9,0,1,0
2084,74.91,19,4,11.5,0,0,0
2085,54.65,11,6,7.3,0,0,0
2086,51.29,5,1,2.2,0,0,0
2087,63.81,14,1,12.1,0,0,0
2088,61.04,15,2,3.7,0,1,0
2089,674.48,5,10,10.9,0,1,1
2090,20.76,10,2,1.8,0,1,0
2091,7.51,8,2,1.9,0,0,0
2092,13.64,10,8,9.4,0,1,0
2093,16.78,12,4,16.8,0,0,0
2094,181.02,9,3,1.9,0,0,0
2095,167.14,15,8,15.6,0,0,0
2096,27.59,8,3,2.2,0,0,0
2097,255.34,10,5,7.5,0,1,0
2098,79.66,14,2,21.7,0,0,0
2099,71.88,16,3,1.3,0,0,0
2100,3.17,9,0,1.8,0,1,0
2101,47.98,2,5,2.8,0,1,0
2102,27.52,16,3,15.0,0,1,0
2103,62.98,18,1,0.9,0,1,0
2104,195.87,15,3,4.8,0,1,0
2105,117.26,19,3,31.9,0,0,0
2106,8.98,10,3,4.2,0,1,0
2107,9.05,11,3,20.9,0,0,0
2108,56.96,10,6,2.3,0,0,0
2109,27.21,15,2,6.7,0,1,0
2110,14.2,19,4,3.3,0,0,0
2111,145.92,16,3,2.5,0,0,0
2112,20.91,20,5,7.5,0,0,0
2113,25.4,21,3,12.9,0,1,0
2114,57.61,21,2,27.8,0,1,0
2115,23.0,8,1,0.3,0,0,0
2116,54.64,12,8,4.7,0,1,0
2117,77.94,12,4,16.6,0,1,0
2118,82.39,6,1,3.2,0,1,0
2119,33.17,20,5,23.1,1,1,0
2120,8.74,14,5,22.3,0,0,0
2121,116.21,14,2,13.5,0,0,0
2122,68.3,17,4,4.3,0,1,0
2123,15.27,20,2,2.8,0,0,0
2124,69.27,18,3,0.7,0,1,0
2125,97.79,15,4,5.5,0,0,0
2126,70.83,4,5,3.6,0,1,0
2127,17.81,9,4,10.4,0,0,0
2128,14.37,14,3,7.1,0,0,0
2129,4.45,11,6,0.6,0,0,0
2130,3.64,19,2,27.8,0,1,0
2131,13.38,23,4,13.7,0,1,0
2132,60.66,8,0,7.3,0,1,0
2133,92.23,9,1,7.9,0,1,0
2134,104.43,16,3,8.2,0,1,0
2135,153.38,11,1,15.3,0,0,0
2136,20.46,7,0,12.6,0,0,0
2137,43.37,14,1,7.7,0,0,0
2138,11.08,18,2,17.9,0,0,0
2139,8.35,12,2,3.7,0,0,0
2140,43.56,20,4,24.6,0,0,0
2141,1.67,16,4,8.1,0,0,0
2142,29.83,13,1,1.0,0,1,0
2143,27.6,5,4,1.3,0,0,0
2144,13.0,9,4,5.7,1,0,0
2145,1.0,10,4,3.0,0,1,0
2146,84.75,15,0,12.6,0,1,0
2147,6.73,14,6,0.3,0,1,0
2148,214.82,16,4,20.2,0,0,0
2149,128.72,17,2,5.4,1,1,0
2150,4.97,9,6,2.1,0,0,0
2151,31.3,23,3,11.5,0,0,0
2152,37.64,14,6,6.9,0,0,0
2153,35.02,18,5,19.8,1,1,0
2154,13.77,12,2,8.4,0,1,0
2155,43.97,12,5,17.7,0,0,0
2156,31.58,19,1,2.2,1,0,0
2157,116.71,8,7,16.1,0,0,0
2158,86.7,4,5,12.5,0,0,0
2159,102.91,11,1,1.4,0,0,0
2160,14.56,14,2,18.7,0,0,0
2161,4.18,14,4,16.9,0,1,0
2162,86.92,3,2,13.6,0,1,0
2163,1.93,8,0,4.0,1,0,0
2164,7.96,10,7,3.1,0,0,0
2165,322.36,11,2,3.2,0,0,0
2166,54.41,14,2,16.6,0,0,0
2167,45.95,13,5,0.3,0,1,0
2168,15.19,19,1,1.9,0,0,0
2169,255.68,10,1,3.2,0,1,0
2170,113.61,14,2,2.1,0,1,0
2171,59.02,10,4,0.9,0,0,0
2172,165.05,7,2,3.0,0,0,0
2173,16.49,19,3,2.7,0,0,0
2174,104.25,13,5,17.5,0,1,0
2175,15.62,18,5,7.3,0,0,0
2176,21.23,7,3,3.3,0,0,0
2177,1.53,15,2,10.8,0,0,0
2178,12.8,17,1,1.7,0,1,0
2179,4.7,18,2,4.6,0,0,0
2180,10.26,20,3,10.1,0,1,0
2181,37.31,11,4,4.3,0,1,0
2182,43.82,5,2,10.5,1,0,0
2183,6.03,10,7,11.4,0,0,0
2184,72.2,13,4,3.9,0,0,0
2185,14.89,17,2,1.0,0,1,0
2186,19.65,10,3,4.6,0,1,0
2187,5.65,9,2,1.5,0,1,0
2188,11.53,17,4,6.5,0,0,0
2189,18.39,9,6,2.3,1,1,0
2190,22.0,14,4,5.7,0,0,0
2191,41.89,18,5,1.7,0,1,0
2192,19.81,5,5,0.7,0,1,0
2193,90.35,4,9,99.9,1,1,1
2194,5.66,19,4,12.8,0,0,0
2195,25.9,21,3,24.8,1,1,0
2196,53.15,20,6,9.0,0,0,0
2197,26.73,13,7,19.6,0,1,0
2198,53.74,16,3,3.7,0,1,0
2199,73.68,17,2,1.2,1,0,0
2200,15.82,15,2,1.5,0,0,0
2201,1176.19,21,11,284.2,1,1,1
2202,72.37,8,3,19.6,0,1,0
2203,53.16,16,2,8.8,0,1,0
2204,13.77,19,2,0.2,0,0,0
2205,41.51,10,5,13.8,0,0,0
2206,64.23,11,2,2.5,0,1,0
2207,20.81,16,4,15.3,0,0,0
2208,41.23,11,4,13.0,0,0,0
2209,37.53,9,2,16.3,0,0,0
2210,199.88,15,2,6.7,0,0,0
2211,14.87,8,1,5.6,0,1,0
2212,34.8,4,3,4.9,0,0,0
2213,39.72,9,3,21.8,0,1,0
2214,83.22,19,4,12.7,0,0,0
2215,8.42,6,5,4.0,0,1,0
2216,146.29,10,1,3.8,0,0,0
2217,151.97,19,0,4.7,0,0,0
2218,54.66,18,2,3.7,0,0,0
2219,37.74,15,4,1.8,0,1,0
2220,3.01,9,1,6.3,0,1,0
2221,57.61,5,3,9.9,0,1,0
2222,67.78,5,1,16.7,0,0,0
2223,19.41,13,2,5.6,0,0,0
2224,24.2,8,4,3.0,0,1,0
2225,30.48,15,2,0.5,0,1,0
2226,44.3,11,2,4.1,0,1,0
2227,7.79,8,3,9.9,0,1,0
2228,100.7,17,2,0.3,0,1,0
2229,123.49,13,3,1.7,0,0,0
2230,40.47,11,6,0.2,0,1,0
2231,110.9,21,5,0.9,0,0,0
2232,5.66,16,3,1.4,0,0,0
2233,41.81,14,3,11.0,0,0,0
2234,12.96,14,3,1.1,0,1,0
2235,14.45,8,3,7.1,0,1,0
2236,144.49,8,3,4.9,0,0,0
2237,34.84,9,2,9.1,0,1,0
2238,62.48,6,4,0.3,0,1,0
2239,91.29,11,2,4.3,0,0,0
2240,44.39,18,7,6.7,0,1,0
2241,81.23,12,4,8.1,0,0,0
2242,24.8,10,3,1.2,0,0,0
2243,2.92,8,4,10.0,0,0,0
2244,13.43,18,1,2.9,0,0,0
2245,307.01,9,5,3.0,0,1,0
2246,123.2,10,5,1.5,0,1,0
2247,2729.08,4,10,11.7,1,1,1
2248,10.48,11,0,7.5,0,1,0
2249,16.81,7,3,17.0,0,1,0
2250,26.08,17,0,1.6,0,1,0
2251,16.1,16,1,5.6,0,0,0
2252,22.61,16,5,13.1,0,1,0
2253,53.89,13,2,16.4,0,0,0
2254,160.32,3,3,3.8,0,1,0
2255,101.5,8,2,0.0,0,0,0
2256,20.46,16,1,12.6,0,1,0
2257,55.75,12,3,1.6,0,0,0
2258,111.12,8,4,6.9,0,1,0
2259,39.94,17,3,5.9,0,1,0
2260,4.49,2,5,1.9,0,0,0
2261,22.44,22,2,1.1,0,0,0
2262,100.75,12,2,10.3,0,1,0
2263,256.32,9,3,4.4,0,0,0
2264,3.39,18,3,8.2,0,1,0
2265,7.94,20,4,5.0,1,1,0
2266,4.52,2,3,0.3,0,1,0
2267,3.88,8,2,2.8,0,1,0
2268,2.66,5,2,1.9,1,0,0
2269,48.54,16,5,4.7,0,0,0
2270,65.64,9,5,1.7,0,0,0
2271,64.09,1,4,12.5,0,1,0
2272,19.24,11,3,0.9,0,1,0
2273,194.36,2,6,55.4,0,0,1
2274,32.32,10,4,7.4,0,1,0
2275,23.61,18,5,7.5,0,0,0
2276,74.44,7,4,9.8,1,1,0
2277,50.14,18,3,7.3,0,1,0
2278,480.6,1,13,170.0,1,0,1
2279,85.28,10,2,0.2,0,1,0
2280,65.95,13,3,5.6,0,0,0
2281,1.0,10,0,12.0,1,0,0
2282,5.28,18,4,0.4,0,0,0
2283,84.51,18,6,3.8,0,1,0
2284,66.27,9,1,11.8,1,0,0
2285,58.44,16,0,2.3,0,0,0
2286,6.91,15,4,7.4,0,0,0
2287,49.04,17,4,6.2,0,0,0
2288,99.21,20,1,2.9,0,1,0
2289,7.45,21,2,10.8,0,0,0
2290,90.08,5,5,22.2,0,0,0
2291,84.56,21,5,1.4,0,1,0
2292,6.05,10,2,9.5,0,0,0
2293,19.31,12,3,20.7,0,1,0
2294,17.95,18,1,2.1,0,1,0
2295,1094.84,22,10,117.5,1,1,1
2296,23.21,11,6,13.8,0,0,0
2297,36.51,8,4,0.1,0,0,0
2298,39.61,7,2,9.4,0,0,0
2299,105.55,19,4,43.5,0,0,0
2300,79.66,11,2,0.4,0,0,0
2301,23.88,6,2,4.8,0,1,0
2302,10.86,17,3,2.4,0,0,0
2303,57.81,11,2,6.9,0,0,0
2304,3.49,10,3,7.3,0,1,0
2305,31.22,14,2,18.4,0,1,0
2306,38.78,22,1,1.2,0,0,0
2307,78.36,7,4,0.3,0,1,0
2308,32.73,14,3,11.0,0,1,0
2309,1.0,7,4,11.9,0,0,0
2310,135.16,13,4,3.6,0,1,0
2311,24.66,20,3,1.0,0,1,0
2312,87.69,8,4,1.4,1,0,0
2313,5.13,18,3,2.9,0,0,0
2314,21.01,9,4,6.7,0,0,0
2315,32.38,1,2,5.8,0,0,0
2316,64.94,13,4,8.7,0,1,0
2317,46.28,12,2,3.2,0,0,0
2318,46.54,12,2,2.0,0,0,0
2319,183.91,10,2,6.7,0,0,0
2320,87.03,7,1,2.1,0,1,0
2321,214.74,5,0,0.0,0,0,0
2322,14.9,16,2,1.0,0,1,0
2323,39.72,18,5,2.5,0,0,0
2324,139.19,12,2,4.0,0,1,0
2325,18.63,9,10,0.1,0,0,0
2326,123.86,12,4,34.2,0,0,0
2327,95.9,20,0,14.9,0,0,0
2328,139.71,9,4,4.7,0,0,0
2329,86.45,19,3,3.4,0,0,0
2330,23.85,8,1,2.2,0,1,0
2331,53.5,22,1,7.7,0,0,0
2332,153.06,18,4,3.7,0,1,0
2333,31.11,14,4,10.8,0,0,0
2334,61.69,13,3,12.5,0,0,0
2335,841.42,22,12,76.9,1,1,1
2336,135.47,10,2,6.9,0,1,0
2337,42.08,18,3,1.3,0,1,0
2338,7.45,12,4,2.6,0,0,0
2339,1.0,8,1,23.9,0,0,0
2340,25.6,13,3,3.8,0,1,0
2341,83.36,13,1,4.3,0,0,0
2342,54.19,7,2,5.1,0,0,0
2343,107.48,6,1,3.2,0,1,0
2344,9.62,14,3,49.2,0,1,0
2345,29.65,8,1,10.7,0,0,0
2346,4.89,13,4,10.1,0,1,0
2347,5.49,6,5,2.5,0,0,0
2348,14.11,15,7,6.5,0,1,0
2349,106.01,12,3,9.9,0,0,0
2350,93.02,9,1,3.3,0,1,0
2351,36.84,12,5,0.2,0,1,0
2352,7.59,13,2,17.6,0,0,0
2353,47.15,17,0,8.4,0,1,0
2354,254.44,15,4,2.3,0,1,0
2355,159.36,17,3,0.1,0,0,0
2356,120.35,20,1,3.4,1,0,0
2357,37.34,12,0,16.7,0,0,0
2358,131.03,18,6,11.1,0,1,0
2359,2.41,22,4,28.8,0,1,0
2360,7.22,12,2,5.1,0,0,0
2361,46.42,10,1,0.8,0,1,0
2362,110.62,7,3,2.9,0,0,0
2363,6.65,11,4,12.8,1,0,0
2364,1.0,10,6,28.0,0,0,0
2365,11.07,8,4,1.9,0,1,0
2366,9.59,12,1,6.4,1,1,0
2367,55.08,22,3,2.0,0,0,0
2368,22.46,21,4,3.9,0,1,0
2369,27.91,17,6,4.3,0,1,0
2370,110.84,11,2,3.3,1,0,0
2371,49.84,15,3,2.4,0,0,0
2372,49.44,1,5,0.3,0,0,0
2373,68.4,19,3,0.3,0,0,0
2374,46.96,8,6,15.4,0,0,0
2375,441.49,12,2,8.4,0,0,0
2376,64.51,15,4,24.6,0,1,0
2377,17.9,11,2,20.1,0,1,0
2378,22.68,10,3,2.2,0,0,0
2379,188.8,12,5,2.7,0,0,0
2380,42.5,14,5,2.7,0,0,0
2381,110.42,20,7,0.5,0,0,0
2382,46.73,19,5,2.1,0,0,0
2383,4.22,8,3,5.9,0,1,0
2384,140.68,12,3,4.5,1,1,0
2385,21.6,19,2,5.0,0,0,0
2386,30.13,14,1,4.8,0,1,0
2387,78.9,14,4,10.0,0,1,0
2388,48.41,14,2,1.9,0,1,0
2389,29.66,18,4,3.6,0,0,0
2390,61.59,10,3,24.6,0,1,0
2391,114.47,17,0,24.5,0,0,0
2392,43.64,11,2,4.1,0,0,0
2393,33.97,20,2,1.7,0,0,0
2394,30.09,7,4,6.2,0,0,0
2395,11.4,10,3,1.0,1,0,0
2396,52.24,15,2,0.1,0,0,0
2397,74.83,10,2,4.2,0,0,0
2398,99.8,19,7,2.8,0,1,0
2399,169.55,9,4,9.3,0,0,0
2400,31.68,9,3,8.7,0,0,0
2401,148.79,16,2,15.0,0,1,0
2402,3.8,13,2,2.5,0,0,0
2403,45.84,11,3,14.7,0,0,0
2404,109.38,22,0,3.0,0,0,0
2405,42.19,15,2,2.9,0,0,0
2406,155.06,21,4,17.5,0,1,0
2407,16.35,18,3,9.1,0,0,0
2408,111.5,10,2,6.1,0,0,0
2409,8.27,14,2,3.9,0,0,0
2410,19.02,7,1,1.9,0,0,0
2411,33.56,6,3,21.7,0,0,0
2412,1.0,16,0,0.0,0,0,0
2413,12.74,18,5,1.8,0,1,0
2414,323.23,5,6,20.4,0,1,0
2415,30.7,12,6,0.9,0,1,0
2416,101.24,19,5,1.1,0,1,0
2417,63.57,15,4,0.5,0,0,0
2418,1.83,8,5,2.3,0,0,0
2419,24.24,0,4,2.8,0,1,0
2420,5.51,14,4,6.1,1,0,0
2421,32.69,18,2,4.8,0,0,0
2422,139.31,19,3,1.5,0,1,0
2423,29.22,10,4,0.6,0,1,0
2424,23.6,17,5,13.6,0,1,0
2425,119.92,16,2,30.4,0,1,0
2426,40.94,9,3,6.7,0,1,0
2427,14.88,9,5,13.5,0,1,0
2428,129.18,9,1,15.6,0,0,0
2429,14.51,21,6,0.4,0,1,0
2430,58.99,12,1,0.8,0,0,0
2431,34.07,14,2,6.5,0,1,0
2432,24.85,15,4,14.2,0,1,0
2433,3.26,20,4,0.8,0,0,0
2434,12.71,10,6,1.2,0,0,0
2435,87.81,12,0,0.6,0,0,0
2436,31.72,14,4,21.6,0,1,0
2437,104.89,17,3,20.6,0,0,0
2438,23.26,13,1,1.9,1,0,0
2439,73.85,7,1,8.3,0,1,0
2440,1554.97,0,7,61.3,1,1,1
2441,57.73,22,2,0.4,0,1,0
2442,23.96,18,1,12.8,0,1,0
2443,119.66,18,1,2.6,0,0,0
2444,9.47,19,0,1.0,0,1,0
2445,86.55,11,3,3.6,0,0,0
2446,125.85,10,3,21.7,0,0,0
2447,18.31,16,6,5.9,0,1,0
2448,14.15,8,1,3.8,0,0,0
2449,82.54,17,3,10.5,0,0,0
2450,89.84,16,2,2.3,0,1,0
2451,1.0,17,5,5.9,0,1,0
2452,60.18,18,5,8.8,0,0,0
2453,15.46,21,1,5.2,0,1,0
2454,15.8,13,4,2.5,0,0,0
2455,91.88,10,2,18.4,0,0,0
2456,10.7,18,5,5.4,1,0,0
2457,87.87,19,3,10.5,0,1,0
2458,74.31,9,2,3.5,0,0,0
2459,133.72,3,2,23.9,0,1,0
2460,15.78,9,3,11.1,0,0,0
2461,14.26,8,6,0.2,0,1,0
2462,10.71,8,4,25.4,0,1,0
2463,17.75,0,3,15.8,0,0,0
2464,25.34,9,3,16.0,0,1,0
2465,16.85,11,3,5.3,0,0,0
2466,37.38,17,2,3.3,0,0,0
2467,33.82,9,4,24.6,0,1,0
2468,24.91,17,3,4.0,0,1,0
2469,97.08,23,1,1.0,0,0,0
2470,154.7,17,4,10.7,0,1,0
2471,352.81,8,13,49.5,0,1,1
2472,62.38,7,2,2.9,0,0,0
2473,43.23,0,1,34.1,0,0,0
2474,29.38,15,2,1.4,0,1,0
2475,13.83,15,3,6.8,0,0,0
2476,66.23,17,1,23.6,0,1,0
2477,25.17,9,1,5.2,0,0,0
2478,17.46,15,3,1.4,0,0,0
2479,70.49,14,1,5.6,0,0,0
2480,63.03,17,2,13.6,0,0,0
2481,38.71,18,3,2.1,1,1,0
2482,157.66,11,4,5.4,0,1,0
2483,6.99,12,1,16.9,0,1,0
2484,19.69,11,1,7.4,0,1,0
2485,283.61,12,1,0.2,0,1,0
2486,36.48,5,3,9.3,0,0,0
2487,22.79,12,5,6.8,0,0,0
2488,15.52,19,3,10.7,0,1,0
2489,14.4,10,4,0.6,0,1,0
2490,49.76,0,2,3.7,0,1,0
2491,5.2,20,2,2.6,0,0,0
2492,66.29,10,8,4.8,0,0,0
2493,33.49,1,1,1.9,0,0,0
2494,217.49,21,1,8.5,0,0,0
2495,86.2,9,3,3.9,1,1,0
2496,14.13,10,1,8.8,0,0,0
2497,114.82,18,8,18.6,0,1,0
2498,24.78,15,1,1.5,0,1,0
2499,24.34,14,6,22.2,0,0,0
2500,88.98,19,10,117.4,0,1,1
2501,174.6,12,4,15.0,0,1,0
2502,10.8,17,3,2.3,0,0,0
2503,1.25,15,5,0.4,0,0,0
2504,196.64,16,3,3.2,0,0,0
2505,96.41,14,7,0.8,0,0,0
2506,119.64,4,5,0.4,0,1,0
2507,11.02,14,1,5.1,0,0,0
2508,112.58,11,1,4.7,0,0,0
2509,68.09,18,1,6.8,0,1,0
2510,37.55,3,2,4.8,0,0,0
2511,27.71,15,1,25.1,0,0,0
2512,85.68,14,2,8.6,0,1,0
2513,20.07,10,2,7.6,0,1,0
2514,1.69,18,0,8.8,0,0,0
2515,44.92,8,6,5.0,0,0,0
2516,3.35,17,2,4.7,0,1,0
2517,33.43,7,1,1.1,0,0,0
2518,1.89,7,2,13.9,0,1,0
2519,15.91,12,6,3.2,0,0,0
2520,54.55,20,7,0.5,0,0,0
2521,11.56,8,5,17.9,0,0,0
2522,13.49,18,4,9.2,0,0,0
2523,267.04,20,2,6.4,0,0,0
2524,114.8,5,10,3.9,0,0,0
2525,26.43,17,3,31.3,0,1,0
2526,111.32,2,4,17.1,0,0,0
2527,182.95,17,6,27.4,0,1,0
2528,74.0,9,3,2.8,0,1,0
2529,41.73,18,4,8.9,0,0,0
2530,31.77,15,0,0.6,0,0,0
2531,56.65,16,2,3.8,0,1,0
2532,19.46,10,7,19.4,0,0,0
2533,54.32,15,2,1.4,0,0,0
2534,1.0,8,2,6.3,0,1,0
2535,6.94,14,2,8.4,1,0,0
2536,35.79,11,2,5.2,0,1,0
2537,41.43,13,2,2.5,0,1,0
2538,119.69,6,3,7.6,0,1,0
2539,4.38,7,2,8.2,0,0,0
2540,10.87,9,2,3.2,0,1,0
2541,56.91,4,3,1.2,0,1,0
2542,64.35,9,4,3.8,0,1,0
2543,5.41,2,1,20.3,0,1,0
2544,126.15,18,5,5.6,0,0,0
2545,6.7,16,1,7.5,0,0,0
2546,111.51,17,4,6.8,0,1,0
2547,74.19,11,3,19.1,0,1,0
2548,58.4,11,2,8.1,1,0,0
2549,86.6,16,5,0.7,0,0,0
2550,43.97,8,2,3.4,0,0,0
2551,10.32,12,2,0.9,0,1,0
2552,66.17,15,3,3.7,0,1,0
2553,40.44,9,2,10.2,0,1,0
2554,184.97,3,10,60.5,1,1,1
2555,146.72,12,1,22.3,1,1,0
2556,116.7,7,1,1.9,0,0,0
2557,78.6,22,4,28.0,1,1,0
2558,119.77,5,4,12.0,0,0,0
2559,136.05,19,5,10.4,0,1,0
2560,1.0,8,6,2.0,0,1,0
2561,271.94,23,5,4.3,0,1,0
2562,95.8,18,3,1.7,0,0,0
2563,128.34,11,3,2.1,0,1,0
2564,7.12,3,1,12.6,0,0,0
2565,22.31,22,2,18.4,0,1,0
2566,104.97,13,2,3.0,0,1,0
2567,80.75,14,3,21.4,0,0,0
2568,31.62,23,4,0.9,1,0,0
2569,11.39,11,1,22.6,1,1,0
2570,5.8,21,1,8.7,1,0,0
2571,34.51,9,2,1.8,0,1,0
2572,76.09,1,2,1.1,0,0,0
2573,15.81,9,5,5.8,0,1,0
2574,103.81,16,3,2.2,0,0,0
2575,103.39,8,2,1.1,0,1,0
2576,27.13,16,4,32.0,0,0,0
2577,123.03,15,3,3.3,0,1,0
2578,118.71,13,5,8.4,0,1,0
2579,1.0,13,4,3.7,0,0,0
2580,53.34,13,0,5.3,0,0,0
2581,13.68,9,4,2.3,0,0,0
2582,43.67,10,2,6.3,0,1,0
2583,39.85,7,4,14.1,0,0,0
2584,421.64,7,10,91.9,1,1,1
2585,277.76,14,5,6.9,0,0,0
2586,177.98,11,4,9.2,0,0,0
2587,65.75,10,3,3.8,0,1,0
2588,14.93,14,2,10.2,0,0,0
2589,97.83,5,4,6.6,0,0,0
2590,15.07,6,5,10.9,0,0,0
2591,146.96,19,3,30.2,0,1,0
2592,38.45,19,2,4.9,0,1,0
2593,41.0,4,2,0.8,0,0,0
2594,91.87,17,2,22.2,0,1,0
2595,5.83,8,1,11.6,0,0,0
2596,14.82,9,5,4.2,0,0,0
2597,16.55,20,4,7.9,0,1,0
2598,22.15,13,2,4.6,0,0,0
2599,113.91,21,1,6.2,0,0,0
2600,47.34,6,1,7.8,1,1,0
2601,12.23,19,1,3.0,1,0,0
2602,45.2,13,3,8.9,0,1,0
2603,99.08,7,3,5.7,0,0,0
2604,100.57,14,2,2.0,0,1,0
2605,8.9,11,2,2.9,0,0,0
2606,54.38,18,3,1.5,0,0,0
2607,3.57,10,2,14.9,0,0,0
2608,23.24,23,1,0.6,0,0,0
2609,12.09,8,1,7.6,0,0,0
2610,182.86,15,2,1.9,0,0,0
2611,11.89,17,4,0.7,0,0,0
2612,6.2,11,2,17.1,0,0,0
2613,17.42,19,4,2.0,0,0,0
2614,28.11,13,4,14.0,0,1,0
2615,1.0,8,3,7.7,0,0,0
2616,1.11,18,0,1.1,0,1,0
2617,21.94,15,3,23.5,0,0,0
2618,24.06,18,2,9.8,0,0,0
2619,22.22,22,1,10.5,0,1,0
2620,92.45,20,3,24.4,0,0,0
2621,11.42,16,5,3.7,0,1,0
2622,66.22,11,1,7.5,0,0,0
2623,24.06,7,3,5.2,0,1,0
2624,130.35,11,3,16.4,0,1,0
2625,75.47,4,4,16.3,0,1,0
2626,33.34,16,4,3.6,0,1,0
2627,1.0,13,4,7.0,0,1,0
2628,48.82,18,5,3.6,0,0,0
2629,19.99,12,2,22.2,0,1,0
2630,25.58,8,2,0.0,0,1,0
2631,1.61,19,2,16.0,0,0,0
2632,91.29,17,2,0.7,0,1,0
2633,113.14,12,5,9.0,1,0,0
2634,87.81,1,4,8.6,1,0,0
2635,36.73,15,5,3.0,0,0,0
2636,106.73,16,1,7.9,0,1,0
2637,46.97,9,5,1.0,0,0,0
2638,13.09,20,3,12.4,0,0,0
2639,13.42,13,2,26.5,0,0,0
2640,77.38,16,3,1.7,0,1,0
2641,94.6,11,4,2.0,0,0,0
2642,2.32,6,3,18.8,0,1,0
2643,27.57,14,2,19.0,0,1,0
2644,6.88,14,3,2.8,0,1,0
2645,52.36,11,1,7.9,0,1,0
2646,44.92,19,2,3.8,0,1,0
2647,70.45,11,1,1.9,0,1,0
2648,78.26,15,3,0.6,0,1,0
2649,69.0,18,0,6.6,0,0,0
2650,16.86,7,5,7.6,0,1,0
2651,4.0,13,4,18.8,0,0,0
2652,83.76,14,4,2.0,0,0,0
2653,179.58,11,3,3.8,0,1,0
2654,56.94,4,1,2.7,0,1,0
2655,47.06,7,3,16.6,0,1,0
2656,3.44,3,3,3.2,0,0,0
2657,56.73,8,2,3.6,0,0,0
2658,156.65,16,4,9.5,0,1,0
2659,209.29,16,6,2.4,0,0,0
2660,22.25,12,3,1.3,0,0,0
2661,96.22,18,3,1.8,0,1,0
2662,286.47,4,6,20.5,1,1,1
2663,17.64,21,8,0.3,0,0,0
2664,16.84,14,3,12.8,0,1,0
2665,95.58,14,5,18.4,0,1,0
2666,4.0,13,1,4.4,0,0,0
2667,1.0,18,2,3.5,0,1,0
2668,118.51,16,6,8.6,0,0,0
2669,84.5,13,3,10.3,0,0,0
2670,97.73,18,3,0.2,0,0,0
2671,69.61,5,2,2.0,0,0,0
2672,21.7,4,5,34.3,0,1,0
2673,209.89,8,6,18.7,0,1,0
2674,40.8,13,1,6.1,0,0,0
2675,36.27,9,2,4.1,0,0,0
2676,15.64,7,1,8.6,0,1,0
2677,120.03,8,2,7.9,0,1,0
2678,134.0,3,2,8.3,1,0,0
2679,4.04,10,7,32.3,0,0,0
2680,29.67,8,2,5.3,0,1,0
2681,18.66,20,3,2.3,0,1,0
2682,193.04,21,4,0.0,0,1,0
2683,87.04,8,3,3.9,0,1,0
2684,62.81,17,3,3.0,0,1,0
2685,42.76,13,6,15.4,0,0,0
2686,2.69,20,2,3.8,0,0,0
2687,78.19,9,2,9.7,0,1,0
2688,189.98,12,2,1.3,0,1,0
2689,1.08,16,3,1.5,0,1,0
2690,20.19,9,3,11.0,0,1,0
2691,49.72,8,3,22.3,0,1,0
2692,52.36,18,9,15.0,0,1,0
2693,163.17,6,1,1.3,0,0,0
2694,92.38,5,2,0.4,0,0,0
2695,9.15,11,2,7.3,0,1,0
2696,10.27,11,0,9.9,0,1,0
2697,91.92,18,7,6.3,0,1,0
2698,1.85,23,4,0.3,0,1,0
2699,71.8,18,2,5.1,0,0,0
2700,15.0,9,3,0.8,0,1,0
